Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber,
vox_plr_3_crawler_start_4,,streamed,en\vox\scripted\island\vox_isla_plr_3_crawler_start_4.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog_2d,62,70,96,96,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_CRAWLER_START_4,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_bucket_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_bucket_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog,52,100,86,86,650,2400,2700,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_BUCKET_0,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_bucket_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_bucket_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog_2d,47,0,96,96,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_BUCKET_0,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_shield_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_shield_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog,52,100,86,86,650,2400,2700,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SHIELD_0,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_shield_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_shield_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog_2d,47,0,96,96,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SHIELD_0,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_shield_1,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_shield_1.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog,52,100,86,86,650,2400,2700,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SHIELD_1,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_shield_1,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_shield_1.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog_2d,47,0,96,96,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SHIELD_1,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_shield_2,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_shield_2.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog,52,100,86,86,650,2400,2700,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SHIELD_2,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_shield_2,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_shield_2.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog_2d,47,0,96,96,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SHIELD_2,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_spider_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_spider_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog,52,100,86,86,650,2400,2700,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SPIDER_0,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_spider_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_spider_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog_2d,47,0,96,96,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SPIDER_0,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_spider_equip_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_spider_equip_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog,52,100,86,86,650,2400,2700,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SPIDER_EQUIP_0,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_spider_equip_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_spider_equip_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog_2d,47,0,96,96,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SPIDER_EQUIP_0,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_spider_lure_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_spider_lure_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog,52,100,86,86,650,2400,2700,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SPIDER_LURE_0,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_spider_lure_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_spider_lure_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog_2d,47,0,96,96,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SPIDER_LURE_0,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_spider_use_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_spider_use_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog,52,100,86,86,650,2400,2700,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SPIDER_USE_0,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_spider_use_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_spider_use_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog_2d,47,0,96,96,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SPIDER_USE_0,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_spider_use_1,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_spider_use_1.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog,52,100,86,86,650,2400,2700,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SPIDER_USE_1,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_spider_use_1,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_spider_use_1.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog_2d,47,0,96,96,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SPIDER_USE_1,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_spider_use_2,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_spider_use_2.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog,52,100,86,86,650,2400,2700,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SPIDER_USE_2,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_spider_use_2,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_spider_use_2.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog_2d,47,0,96,96,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_SPIDER_USE_2,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_thrasher_create_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_thrasher_create_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog,52,100,86,86,650,2400,2700,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_THRASHER_CREATE_0,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_thrasher_create_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_thrasher_create_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog_2d,47,0,96,96,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_THRASHER_CREATE_0,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_thrasher_dies_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_thrasher_dies_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog,52,100,86,86,650,2400,2700,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_THRASHER_DIES_0,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_ee_thrasher_dies_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_ee_thrasher_dies_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,zmb_dialog_2d,47,0,96,96,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EE_THRASHER_DIES_0,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_choke_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_choke_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,52,100,83,83,100,1200,1250,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_CHOKE_0,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_choke_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_choke_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,47,70,89,89,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_CHOKE_0,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_choke_1,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_choke_1.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,52,100,83,83,100,1200,1250,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_CHOKE_1,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_choke_1,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_choke_1.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,47,70,89,89,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_CHOKE_1,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_choke_2,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_choke_2.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,52,100,83,83,100,1200,1250,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_CHOKE_2,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_choke_2,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_choke_2.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,47,70,89,89,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_CHOKE_2,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_choke_3,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_choke_3.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,52,100,83,83,100,1200,1250,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_CHOKE_3,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_choke_3,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_choke_3.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,47,70,89,89,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_CHOKE_3,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_cough_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_cough_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,52,100,83,83,100,1200,1250,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_COUGH_0,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_cough_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_cough_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,47,70,89,89,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_COUGH_0,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_cough_1,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_cough_1.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,52,100,83,83,100,1200,1250,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_COUGH_1,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_cough_1,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_cough_1.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,47,70,89,89,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_COUGH_1,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_cough_2,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_cough_2.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,52,100,83,83,100,1200,1250,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_COUGH_2,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_cough_2,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_cough_2.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,47,70,89,89,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_COUGH_2,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_cough_3,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_cough_3.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,52,100,83,83,100,1200,1250,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_COUGH_3,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_cough_3,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_cough_3.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,47,70,89,89,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_COUGH_3,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_exhale_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_exhale_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,52,100,83,83,100,1200,1250,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_EXHALE_0,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_exhale_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_exhale_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,47,70,89,89,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_EXHALE_0,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_inhale_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_inhale_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,52,100,83,83,100,1200,1250,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,3d,default,,nonlooping,,1,0,24,200,95,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_INHALE_0,no,mature,,perspective,npc,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
vox_plr_3_exert_inhale_0,,streamed,en\vox\scripted\island\vox_isla_plr_3_exert_inhale_0.wav,,,,,,,,BUS_VOICE,grp_voice,snp_voice,,47,70,89,89,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,90,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.35,no,yes,,0,ISLAND_VOX_VOX_PLR_3_EXERT_INHALE_0,no,mature,,perspective,player,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,no,,,,,,,,,,,,,800,3000,,no,yes,no,no,no,no,no,,,,
